FID,OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,KCTA_NAME_,KCTA_ID,Region,Shape_Leng,Shape_Area
1125,1126,1,369,5,48201411000,Census Tract 4110,1453461.000000000000000,0.000000000000000,+29.7377889,-95.4177006,Afton Oaks / River Oaks,K027,Inner Loop,20651.590229800000000,15641340.653800000000000
1126,1127,1,369,96,48201411000,Census Tract 4110,1453461.000000000000000,0.000000000000000,+29.7377889,-95.4177006,Montrose,K025,Inner Loop,20651.590229800000000,15641340.653800000000000
1127,1128,1,369,131,48201411000,Census Tract 4110,1453461.000000000000000,0.000000000000000,+29.7377889,-95.4177006,University Place,K022,Inner Loop,20651.590229800000000,15641340.653800000000000
1128,1129,1,369,132,48201411000,Census Tract 4110,1453461.000000000000000,0.000000000000000,+29.7377889,-95.4177006,Upper Kirby / Greenway,K026,Inner Loop,20651.590229800000000,15641340.653800000000000
1129,1130,1,369,138,48201411000,Census Tract 4110,1453461.000000000000000,0.000000000000000,+29.7377889,-95.4177006,West University / Southside,K021,Inner Loop,20651.590229800000000,15641340.653800000000000
1130,1131,1,370,5,48201411100,Census Tract 4111,1345356.000000000000000,0.000000000000000,+29.7503727,-95.4140804,Afton Oaks / River Oaks,K027,Inner Loop,17220.720432999999000,14478089.646199999000000
1131,1132,1,370,96,48201411100,Census Tract 4111,1345356.000000000000000,0.000000000000000,+29.7503727,-95.4140804,Montrose,K025,Inner Loop,17220.720432999999000,14478089.646199999000000
1132,1133,1,370,132,48201411100,Census Tract 4111,1345356.000000000000000,0.000000000000000,+29.7503727,-95.4140804,Upper Kirby / Greenway,K026,Inner Loop,17220.720432999999000,14478089.646199999000000
1133,1134,1,371,5,48201411200,Census Tract 4112,3402638.000000000000000,89317.000000000000000,+29.7556182,-95.4252556,Afton Oaks / River Oaks,K027,Inner Loop,39974.221249000002000,37578660.905699998000000
1134,1135,1,371,96,48201411200,Census Tract 4112,3402638.000000000000000,89317.000000000000000,+29.7556182,-95.4252556,Montrose,K025,Inner Loop,39974.221249000002000,37578660.905699998000000
1135,1136,1,371,135,48201411200,Census Tract 4112,3402638.000000000000000,89317.000000000000000,+29.7556182,-95.4252556,Washington / Memorial Park,K028,Inner Loop,39974.221249000002000,37578660.905699998000000
1136,1137,1,372,5,48201411300,Census Tract 4113,1423695.000000000000000,11567.000000000000000,+29.7489303,-95.4524962,Afton Oaks / River Oaks,K027,Inner Loop,18651.750375600001000,15445582.428500000000000
1137,1138,1,372,132,48201411300,Census Tract 4113,1423695.000000000000000,11567.000000000000000,+29.7489303,-95.4524962,Upper Kirby / Greenway,K026,Inner Loop,18651.750375600001000,15445582.428500000000000
1138,1139,1,372,133,48201411300,Census Tract 4113,1423695.000000000000000,11567.000000000000000,+29.7489303,-95.4524962,Uptown,K081,BW 8,18651.750375600001000,15445582.428500000000000
1139,1140,1,372,135,48201411300,Census Tract 4113,1423695.000000000000000,11567.000000000000000,+29.7489303,-95.4524962,Washington / Memorial Park,K028,Inner Loop,18651.750375600001000,15445582.428500000000000
1140,1141,1,373,5,48201411400,Census Tract 4114,1730780.000000000000000,0.000000000000000,+29.7446450,-95.4330815,Afton Oaks / River Oaks,K027,Inner Loop,22769.375283300000000,18625704.050299998000000
1141,1142,1,373,132,48201411400,Census Tract 4114,1730780.000000000000000,0.000000000000000,+29.7446450,-95.4330815,Upper Kirby / Greenway,K026,Inner Loop,22769.375283300000000,18625704.050299998000000
1142,1143,1,374,5,48201411501,Census Tract 4115.01,1526860.000000000000000,0.000000000000000,+29.7354936,-95.4422226,Afton Oaks / River Oaks,K027,Inner Loop,16019.268650599999000,16431270.605599999000000
1143,1144,1,374,17,48201411501,Census Tract 4115.01,1526860.000000000000000,0.000000000000000,+29.7354936,-95.4422226,Bellaire,K077,BW 8,16019.268650599999000,16431270.605599999000000
1144,1145,1,374,132,48201411501,Census Tract 4115.01,1526860.000000000000000,0.000000000000000,+29.7354936,-95.4422226,Upper Kirby / Greenway,K026,Inner Loop,16019.268650599999000,16431270.605599999000000
1145,1146,1,374,138,48201411501,Census Tract 4115.01,1526860.000000000000000,0.000000000000000,+29.7354936,-95.4422226,West University / Southside,K021,Inner Loop,16019.268650599999000,16431270.605599999000000
1146,1147,1,375,5,48201411502,Census Tract 4115.02,1832998.000000000000000,0.000000000000000,+29.7349838,-95.4286216,Afton Oaks / River Oaks,K027,Inner Loop,22547.740245500001000,19725670.441300001000000
1147,1148,1,375,132,48201411502,Census Tract 4115.02,1832998.000000000000000,0.000000000000000,+29.7349838,-95.4286216,Upper Kirby / Greenway,K026,Inner Loop,22547.740245500001000,19725670.441300001000000
1148,1149,1,375,138,48201411502,Census Tract 4115.02,1832998.000000000000000,0.000000000000000,+29.7349838,-95.4286216,West University / Southside,K021,Inner Loop,22547.740245500001000,19725670.441300001000000
1149,1150,1,376,5,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,Afton Oaks / River Oaks,K027,Inner Loop,15946.391923699999000,14686375.567600001000000
1150,1151,1,376,17,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,Bellaire,K077,BW 8,15946.391923699999000,14686375.567600001000000
1151,1152,1,376,56,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,Gulfton,K078,BW 8,15946.391923699999000,14686375.567600001000000
1152,1153,1,376,132,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,Upper Kirby / Greenway,K026,Inner Loop,15946.391923699999000,14686375.567600001000000
1153,1154,1,376,133,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,Uptown,K081,BW 8,15946.391923699999000,14686375.567600001000000
1154,1155,1,376,138,48201411600,Census Tract 4116,1364720.000000000000000,0.000000000000000,+29.7354750,-95.4537450,West University / Southside,K021,Inner Loop,15946.391923699999000,14686375.567600001000000
1155,1156,1,377,5,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,Afton Oaks / River Oaks,K027,Inner Loop,14616.929694700000000,13053136.749500001000000
1156,1157,1,377,17,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,Bellaire,K077,BW 8,14616.929694700000000,13053136.749500001000000
1157,1158,1,377,56,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,Gulfton,K078,BW 8,14616.929694700000000,13053136.749500001000000
1158,1159,1,377,132,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,Upper Kirby / Greenway,K026,Inner Loop,14616.929694700000000,13053136.749500001000000
1159,1160,1,377,133,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,Uptown,K081,BW 8,14616.929694700000000,13053136.749500001000000
1160,1161,1,377,138,48201411700,Census Tract 4117,1209959.000000000000000,2993.000000000000000,+29.7245676,-95.4533832,West University / Southside,K021,Inner Loop,14616.929694700000000,13053136.749500001000000
1161,1162,1,378,5,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,Afton Oaks / River Oaks,K027,Inner Loop,29731.220412100000000,23155554.786400001000000
1162,1163,1,378,17,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,Bellaire,K077,BW 8,29731.220412100000000,23155554.786400001000000
1163,1164,1,378,96,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,Montrose,K025,Inner Loop,29731.220412100000000,23155554.786400001000000
1164,1165,1,378,131,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,University Place,K022,Inner Loop,29731.220412100000000,23155554.786400001000000
1165,1166,1,378,132,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,Upper Kirby / Greenway,K026,Inner Loop,29731.220412100000000,23155554.786400001000000
1166,1167,1,378,138,48201411800,Census Tract 4118,2151724.000000000000000,0.000000000000000,+29.7271916,-95.4297048,West University / Southside,K021,Inner Loop,29731.220412100000000,23155554.786400001000000
1167,1168,1,379,88,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,Medical Center,K018,Inner Loop,22165.205964699999000,19474071.763700001000000
1168,1169,1,379,96,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,Montrose,K025,Inner Loop,22165.205964699999000,19474071.763700001000000
1169,1170,1,379,97,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,Museum Park,K017,Inner Loop,22165.205964699999000,19474071.763700001000000
1170,1171,1,379,131,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,University Place,K022,Inner Loop,22165.205964699999000,19474071.763700001000000
1171,1172,1,379,132,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,Upper Kirby / Greenway,K026,Inner Loop,22165.205964699999000,19474071.763700001000000
1172,1173,1,379,138,48201411900,Census Tract 4119,1809615.000000000000000,0.000000000000000,+29.7278362,-95.3977225,West University / Southside,K021,Inner Loop,22165.205964699999000,19474071.763700001000000
1173,1174,1,380,131,48201412000,Census Tract 4120,1495560.000000000000000,0.000000000000000,+29.7215371,-95.4107135,University Place,K022,Inner Loop,18670.762494300001000,16094328.741699999000000
1174,1175,1,380,138,48201412000,Census Tract 4120,1495560.000000000000000,0.000000000000000,+29.7215371,-95.4107135,West University / Southside,K021,Inner Loop,18670.762494300001000,16094328.741699999000000
1175,1176,1,381,88,48201412100,Census Tract 4121,1216880.000000000000000,0.000000000000000,+29.7172259,-95.4027324,Medical Center,K018,Inner Loop,15555.026063900001000,13095311.275300000000000
1176,1177,1,381,131,48201412100,Census Tract 4121,1216880.000000000000000,0.000000000000000,+29.7172259,-95.4027324,University Place,K022,Inner Loop,15555.026063900001000,13095311.275300000000000
1177,1178,1,382,12,48201412200,Census Tract 4122,2396127.000000000000000,16217.000000000000000,+29.7069396,-95.4118215,Astrodome,K019,Inner Loop,22472.741473800001000,25960147.759300001000000
1178,1179,1,382,19,48201412200,Census Tract 4122,2396127.000000000000000,16217.000000000000000,+29.7069396,-95.4118215,Braeswood,K020,Inner Loop,22472.741473800001000,25960147.759300001000000
1179,1180,1,382,88,48201412200,Census Tract 4122,2396127.000000000000000,16217.000000000000000,+29.7069396,-95.4118215,Medical Center,K018,Inner Loop,22472.741473800001000,25960147.759300001000000
1180,1181,1,382,131,48201412200,Census Tract 4122,2396127.000000000000000,16217.000000000000000,+29.7069396,-95.4118215,University Place,K022,Inner Loop,22472.741473800001000,25960147.759300001000000
1181,1182,1,382,138,48201412200,Census Tract 4122,2396127.000000000000000,16217.000000000000000,+29.7069396,-95.4118215,West University / Southside,K021,Inner Loop,22472.741473800001000,25960147.759300001000000
1182,1183,1,383,19,48201412300,Census Tract 4123,2381015.000000000000000,0.000000000000000,+29.7157544,-95.4241774,Braeswood,K020,Inner Loop,21330.143300200001000,25623030.923300002000000
1183,1184,1,383,131,48201412300,Census Tract 4123,2381015.000000000000000,0.000000000000000,+29.7157544,-95.4241774,University Place,K022,Inner Loop,21330.143300200001000,25623030.923300002000000
1184,1185,1,383,138,48201412300,Census Tract 4123,2381015.000000000000000,0.000000000000000,+29.7157544,-95.4241774,West University / Southside,K021,Inner Loop,21330.143300200001000,25623030.923300002000000
1185,1186,1,384,19,48201412400,Census Tract 4124,1688407.000000000000000,0.000000000000000,+29.7162007,-95.4352675,Braeswood,K020,Inner Loop,26444.453243399999000,18169606.921999998000000
1186,1187,1,384,138,48201412400,Census Tract 4124,1688407.000000000000000,0.000000000000000,+29.7162007,-95.4352675,West University / Southside,K021,Inner Loop,26444.453243399999000,18169606.921999998000000
1187,1188,1,385,19,48201412500,Census Tract 4125,641898.000000000000000,266.000000000000000,+29.7086859,-95.4354835,Braeswood,K020,Inner Loop,15266.441747000001000,6910564.939779999700000
1188,1189,1,385,138,48201412500,Census Tract 4125,641898.000000000000000,266.000000000000000,+29.7086859,-95.4354835,West University / Southside,K021,Inner Loop,15266.441747000001000,6910564.939779999700000
1189,1190,1,386,17,48201412600,Census Tract 4126,1211503.000000000000000,454.000000000000000,+29.7149457,-95.4441139,Bellaire,K077,BW 8,18041.239485700000000,13042314.637800001000000
1190,1191,1,386,19,48201412600,Census Tract 4126,1211503.000000000000000,454.000000000000000,+29.7149457,-95.4441139,Braeswood,K020,Inner Loop,18041.239485700000000,13042314.637800001000000
1191,1192,1,386,138,48201412600,Census Tract 4126,1211503.000000000000000,454.000000000000000,+29.7149457,-95.4441139,West University / Southside,K021,Inner Loop,18041.239485700000000,13042314.637800001000000
1192,1193,1,387,17,48201412700,Census Tract 4127,2058282.000000000000000,0.000000000000000,+29.7135035,-95.4536639,Bellaire,K077,BW 8,20025.731415800001000,22150022.433300000000000
1193,1194,1,387,19,48201412700,Census Tract 4127,2058282.000000000000000,0.000000000000000,+29.7135035,-95.4536639,Braeswood,K020,Inner Loop,20025.731415800001000,22150022.433300000000000
1194,1195,1,387,138,48201412700,Census Tract 4127,2058282.000000000000000,0.000000000000000,+29.7135035,-95.4536639,West University / Southside,K021,Inner Loop,20025.731415800001000,22150022.433300000000000
1195,1196,1,388,17,48201412800,Census Tract 4128,2050382.000000000000000,1562.000000000000000,+29.6981361,-95.4532887,Bellaire,K077,BW 8,19511.253075299999000,22081670.448700000000000
1196,1197,1,388,19,48201412800,Census Tract 4128,2050382.000000000000000,1562.000000000000000,+29.6981361,-95.4532887,Braeswood,K020,Inner Loop,19511.253075299999000,22081670.448700000000000
1197,1198,1,388,91,48201412800,Census Tract 4128,2050382.000000000000000,1562.000000000000000,+29.6981361,-95.4532887,Meyerland,K076,BW 8,19511.253075299999000,22081670.448700000000000
1198,1199,1,388,138,48201412800,Census Tract 4128,2050382.000000000000000,1562.000000000000000,+29.6981361,-95.4532887,West University / Southside,K021,Inner Loop,19511.253075299999000,22081670.448700000000000
1199,1200,1,389,17,48201412900,Census Tract 4129,2015057.000000000000000,64720.000000000000000,+29.6838195,-95.4501905,Bellaire,K077,BW 8,21322.091243899999000,22381137.814800002000000
1200,1201,1,389,19,48201412900,Census Tract 4129,2015057.000000000000000,64720.000000000000000,+29.6838195,-95.4501905,Braeswood,K020,Inner Loop,21322.091243899999000,22381137.814800002000000
1201,1202,1,389,91,48201412900,Census Tract 4129,2015057.000000000000000,64720.000000000000000,+29.6838195,-95.4501905,Meyerland,K076,BW 8,21322.091243899999000,22381137.814800002000000
1202,1203,1,389,142,48201412900,Census Tract 4129,2015057.000000000000000,64720.000000000000000,+29.6838195,-95.4501905,Willow Meadows,K071,BW 8,21322.091243899999000,22381137.814800002000000
1203,1204,1,390,17,48201413000,Census Tract 4130,1606487.000000000000000,10022.000000000000000,+29.6974479,-95.4423158,Bellaire,K077,BW 8,20203.776489100001000,17395834.673300002000000
1204,1205,1,390,19,48201413000,Census Tract 4130,1606487.000000000000000,10022.000000000000000,+29.6974479,-95.4423158,Braeswood,K020,Inner Loop,20203.776489100001000,17395834.673300002000000
1205,1206,1,390,138,48201413000,Census Tract 4130,1606487.000000000000000,10022.000000000000000,+29.6974479,-95.4423158,West University / Southside,K021,Inner Loop,20203.776489100001000,17395834.673300002000000
1206,1207,1,391,19,48201413100,Census Tract 4131,1426883.000000000000000,20029.000000000000000,+29.6983955,-95.4327891,Braeswood,K020,Inner Loop,19890.507170000001000,15570780.967000000000000
1207,1208,1,391,138,48201413100,Census Tract 4131,1426883.000000000000000,20029.000000000000000,+29.6983955,-95.4327891,West University / Southside,K021,Inner Loop,19890.507170000001000,15570780.967000000000000
1208,1209,1,392,19,48201413201,Census Tract 4132.01,466247.000000000000000,17426.000000000000000,+29.7004544,-95.4239257,Braeswood,K020,Inner Loop,13718.831928199999000,5204956.014050000300000
